order_id,date,product_id,region,channel,quantity,unit_price,discount_rate,is_returned
ORD2024041903323,2024-04-19,P0477,华南,线上官网,6,1959.05,0.0,否
ORD2024120910650,2024-12-09,P0266,华东,线下直营店,1,39.26,0.21,否
ORD2024042503515,2024-04-25,P0470,华中,线下经销商,1,177.69,0.0,否
ORD2024111109661,2024-11-11,P0085,西南,企业团购,24,2256.36,0.0,否
ORD2024110609456,2024-11-06,P0397,华北,线上官网,3,813.6,0.18,否
ORD2024081206912,2024-08-12,P0008,华中,企业团购,2,2562.51,0.0,否
ORD2024050203734,2024-05-02,P0180,东北,线下经销商,1,1298.91,0.15,是
ORD2024071406051,2024-07-14,P0014,华中,线下直营店,1,4787.74,0.0,否
ORD2024121210729,2024-12-12,P0201,华中,线上第三方,2,1647.17,0.0,否
ORD2024100808640,2024-10-08,P0026,华东,线下直营店,1,3149.25,0.0,否
ORD2024052904529,2024-05-29,P0138,华北,线下经销商,4,233.65,0.0,否
ORD2024022401655,2024-02-24,P0017,华北,线下直营店,1,1928.09,0.09,否
ORD2024110609484,2024-11-06,P0035,华北,线下经销商,3,3311.37,0.0,否
ORD2024111109786,2024-11-11,P0044,东北,线下直营店,8,1079.37,0.0,否
ORD2024010800224,2024-01-08,P0337,华北,线下直营店,3,10.86,0.0,否
ORD2024111109775,2024-11-11,P0390,东北,企业团购,24,1079.56,0.11,否
ORD2024070205703,2024-07-02,P0210,东北,线上第三方,2,1127.41,0.25,否
ORD2024051904240,2024-05-19,P0105,华北,线上官网,1,4389.75,0.0,否
ORD2024022201591,2024-02-22,P0351,西北,线上官网,5,84.07,0.0,否
ORD2024093008374,2024-09-30,P0286,东北,企业团购,3,137.61,0.0,否
ORD2024041703257,2024-04-17,P0135,华东,线上第三方,4,2166.8,0.0,否
ORD2024092708277,2024-09-27,P0448,东北,线上第三方,1,1091.95,0.28,否
ORD2024072906486,2024-07-29,P0373,华中,企业团购,4,1448.87,0.0,否
ORD2024031202182,2024-03-12,P0487,华北,企业团购,2,1460.18,0.0,否
ORD2024082507294,2024-08-25,P0216,西南,企业团购,1,1544.49,0.0,是
ORD2024100308476,2024-10-03,P0328,西南,线上官网,1,18.27,0.1,否
ORD2024110309392,2024-11-03,P0321,华东,线下经销商,1,129.46,0.0,否
ORD2024092208139,2024-09-22,P0453,华中,线上官网,1,64.52,0.0,否
ORD2024100608574,2024-10-06,P0143,东北,企业团购,1,784.91,0.24,否
ORD2024100308463,2024-10-03,P0116,华北,线下直营店,4,3525.21,0.0,否
ORD2024060704818,2024-06-07,P0338,华东,线上官网,2,48.98,0.0,否
ORD2024071806168,2024-07-18,P0277,西北,线下经销商,4,112.9,0.06,否
ORD2024072206292,2024-07-22,P0014,西南,企业团购,3,5019.57,0.06,否
ORD2024021001210,2024-02-10,P0486,华中,线上官网,1,673.2,0.0,否
ORD2024011500422,2024-01-15,P0213,华中,企业团购,1,780.93,0.0,否
ORD2024120410503,2024-12-04,P0360,华南,线上官网,1,947.42,0.0,否
ORD2024022601707,2024-02-26,P0288,华东,企业团购,4,45.64,0.0,否
ORD2024020801159,2024-02-08,P0493,华中,企业团购,2,1237.51,0.0,是
ORD2024031602307,2024-03-16,P0442,华中,线上官网,1,966.08,0.0,否
ORD2024011000274,2024-01-10,P0105,华南,线下直营店,4,4440.24,0.21,否
ORD2024010600172,2024-01-06,P0167,华东,线下经销商,1,855.31,0.26,否
ORD2024051003957,2024-05-10,P0426,西北,线上官网,3,132.56,0.0,否
ORD2024060904866,2024-06-09,P0152,华南,线下直营店,1,2558.14,0.0,否
ORD2024072106256,2024-07-21,P0404,华南,线上第三方,3,118.37,0.16,否
ORD2024041403189,2024-04-14,P0128,华南,线下经销商,1,2057.41,0.0,否
ORD2024022601726,2024-02-26,P0214,华南,线下经销商,3,1709.58,0.0,否
ORD2024062605525,2024-06-26,P0242,华北,线上第三方,2,825.62,0.0,否
ORD2024082407287,2024-08-24,P0012,华东,企业团购,1,1115.21,0.0,否
ORD2024022101565,2024-02-21,P0351,西南,线下直营店,2,77.12,0.09,否
ORD2024022801783,2024-02-28,P0353,华东,企业团购,3,28.7,0.0,否
ORD2024012900844,2024-01-29,P0430,东北,线上第三方,1,1183.39,0.0,否
ORD2024120710596,2024-12-07,P0129,华北,线上官网,2,1036.48,0.0,否
ORD2024112610291,2024-11-26,P0026,华中,线上第三方,3,3055.48,0.0,否
ORD2024013000905,2024-01-30,P0336,东北,线上第三方,2,195.29,0.0,否
ORD2024122611167,2024-12-26,P0367,华北,线上官网,3,860.8,0.0,否
ORD2024121910959,2024-12-19,P0209,华北,线下直营店,4,1149.13,0.14,否
ORD2024100508545,2024-10-05,P0084,华中,线下直营店,1,1053.18,0.0,否
ORD2024022001548,2024-02-20,P0179,华南,线下直营店,4,249.93,0.0,否
ORD2024030802081,2024-03-08,P0284,西北,线上官网,5,87.79,0.0,否
ORD2024080606734,2024-08-06,P0422,华东,线上第三方,1,1067.77,0.0,否
ORD2024051103986,2024-05-11,P0476,华中,线上第三方,1,1467.05,0.0,否
ORD2024092408198,2024-09-24,P0229,东北,线上第三方,4,226.37,0.0,否
ORD2024080706751,2024-08-07,P0099,西南,线下直营店,4,2036.93,0.0,否
ORD2024091607950,2024-09-16,P0429,西南,线上官网,1,1078.95,0.0,否
ORD2024092808317,2024-09-28,P0342,东北,线下经销商,1,66.32,0.23,否
ORD2024103109295,2024-10-31,P0351,华东,线上第三方,2,84.12,0.0,否
ORD2024090307580,2024-09-03,P0398,西北,线下直营店,3,1422.58,0.0,否
ORD2024050503821,2024-05-05,P0311,华东,企业团购,2,68.3,0.1,否
ORD2024091808009,2024-09-18,P0083,华东,企业团购,1,931.55,0.0,否
ORD2024032802647,2024-03-28,P0213,西南,线上官网,4,739.97,0.0,否
ORD2024070305730,2024-07-03,P0025,华南,线上第三方,1,3646.86,0.0,否
ORD2024101008693,2024-10-10,P0307,西南,线上第三方,2,68.74,0.0,否
ORD2024080106573,2024-08-01,P0122,西北,线下直营店,2,4291.82,0.0,否
ORD2024011000257,2024-01-10,P0359,华南,线下经销商,4,1041.6,0.0,否
ORD2024100708601,2024-10-07,P0032,西北,企业团购,3,3387.15,0.29,否
ORD2024052304351,2024-05-23,P0404,华东,企业团购,3,115.75,0.0,否
ORD2024091107801,2024-09-11,P0486,华南,企业团购,1,633.27,0.0,否
ORD2024031102156,2024-03-11,P0398,华东,线下直营店,4,1345.42,0.0,否
ORD2024092708283,2024-09-27,P0437,西北,线上第三方,3,1198.86,0.0,否
ORD2024111910077,2024-11-19,P0390,华中,线下经销商,4,1105.72,0.0,否
ORD2024050203716,2024-05-02,P0363,西北,线下经销商,4,1410.09,0.0,否
ORD2024051304058,2024-05-13,P0302,东北,线下经销商,4,76.75,0.18,否
ORD2024092708297,2024-09-27,P0035,西北,企业团购,1,3353.15,0.0,否
ORD2024110409403,2024-11-04,P0235,东北,企业团购,1,2585.17,0.0,否
ORD2024120510537,2024-12-05,P0015,华北,线上官网,1,3807.76,0.0,否
ORD2024070305744,2024-07-03,P0068,华中,企业团购,3,4997.27,0.0,否
ORD2024041203103,2024-04-12,P0434,华东,线上官网,3,623.04,0.0,否
ORD2024011900559,2024-01-19,P0200,西北,线下直营店,3,2806.6,0.0,否
ORD2024071005938,2024-07-10,P0028,华东,线上官网,3,661.1,0.05,否
ORD2024100308489,2024-10-03,P0014,华东,线上官网,1,4989.02,0.0,否
ORD2024021701437,2024-02-17,P0130,华北,企业团购,3,778.87,0.11,否
ORD2024011700508,2024-01-17,P0486,华中,线上第三方,3,626.99,0.09,否
ORD2024061805276,2024-06-18,P0396,东北,线上官网,3,1129.15,0.0,否
ORD2024052704473,2024-05-27,P0280,华南,线下经销商,2,78.26,0.0,是
ORD2024030201870,2024-03-02,P0483,华中,线上第三方,2,1648.68,0.0,是
ORD2024070405772,2024-07-04,P0308,西南,线下直营店,2,180.14,0.0,否
ORD2024012600756,2024-01-26,P0396,华中,线下直营店,5,1142.09,0.24,是
ORD2024101408817,2024-10-14,P0367,华中,线下直营店,3,811.21,0.0,否
ORD2024051204051,2024-05-12,P0337,西北,线下直营店,3,10.99,0.0,否
ORD2024122811235,2024-12-28,P0003,华东,线上第三方,2,498.23,0.0,是
ORD2024050603837,2024-05-06,P0216,华南,线上官网,1,1571.27,0.0,否
ORD2024052404387,2024-05-24,P0482,东北,企业团购,1,1121.1,0.0,否
ORD2024071206002,2024-07-12,P0051,华中,线上第三方,4,3184.11,0.0,否
ORD2024031002119,2024-03-10,P0483,华北,线下经销商,2,1581.14,0.27,否
ORD2024091407896,2024-09-14,P0488,华北,线上第三方,1,802.84,0.19,否
ORD2024012500730,2024-01-25,P0421,华中,线下直营店,1,293.1,0.0,否
ORD2024011700502,2024-01-17,P0238,华东,企业团购,4,593.76,0.17,否
ORD2024102109002,2024-10-21,P0322,华北,线下直营店,1,95.2,0.0,否
ORD2024091908041,2024-09-19,P0169,西南,企业团购,3,1528.99,0.0,否
ORD2024111209868,2024-11-12,P0449,华中,线下直营店,1,915.53,0.0,否
ORD2024022001540,2024-02-20,P0201,西南,线上官网,3,1643.71,0.11,否
ORD2024091307883,2024-09-13,P0185,华南,企业团购,1,843.42,0.0,否
ORD2024021001212,2024-02-10,P0107,华中,线下经销商,2,1341.38,0.0,否
ORD2024112810335,2024-11-28,P0260,东北,线下经销商,2,58.81,0.0,否
ORD2024012300673,2024-01-23,P0456,华东,企业团购,4,614.91,0.0,否
ORD2024061004916,2024-06-10,P0095,华南,线下经销商,2,3555.79,0.11,否
ORD2024062705562,2024-06-27,P0468,西北,线上官网,5,344.88,0.0,否
ORD2024042103378,2024-04-21,P0173,东北,线下经销商,3,2070.42,0.0,否
ORD2024052704477,2024-05-27,P0488,华北,线下直营店,1,794.63,0.0,否
ORD2024111509962,2024-11-15,P0301,华中,线上第三方,3,159.41,0.18,否
ORD2024021801465,2024-02-18,P0440,西北,线下直营店,1,1342.23,0.09,否
ORD2024060504746,2024-06-05,P0071,西南,线上第三方,3,4515.65,0.0,否
ORD2024112010115,2024-11-20,P0046,东北,线上第三方,4,4943.49,0.08,否
ORD2024020901193,2024-02-09,P0218,华东,线上官网,3,388.09,0.0,否
ORD2024050503794,2024-05-05,P0332,西北,线下直营店,1,106.17,0.09,否
ORD2024030201873,2024-03-02,P0020,西北,线下直营店,1,3691.16,0.0,否
ORD2024042803591,2024-04-28,P0459,华北,企业团购,1,1190.85,0.0,否
ORD2024041403159,2024-04-14,P0026,西南,线下经销商,1,3002.49,0.0,否
ORD2024110109326,2024-11-01,P0465,西北,线下直营店,2,788.64,0.0,否
ORD2024011700506,2024-01-17,P0049,华东,企业团购,4,4424.25,0.0,否
ORD2024010900244,2024-01-09,P0158,西南,企业团购,4,2330.57,0.26,否
ORD2024011700507,2024-01-17,P0172,西北,线上第三方,3,2176.51,0.0,否
ORD2024103109280,2024-10-31,P0400,华北,线下直营店,1,1332.36,0.0,否
ORD2024100108407,2024-10-01,P0265,华中,线下直营店,2,94.97,0.0,否
ORD2024121410794,2024-12-14,P0156,西南,线上第三方,2,968.96,0.0,否
ORD2024110909549,2024-11-09,P0415,东北,线下直营店,1,1361.11,0.0,否
ORD2024071206011,2024-07-12,P0390,东北,线下经销商,4,1079.21,0.0,否
ORD2024072706434,2024-07-27,P0255,西北,线下经销商,1,177.13,0.0,否
ORD2024022801774,2024-02-28,P0349,华东,线下直营店,3,171.4,0.28,否
ORD2024062705545,2024-06-27,P0368,华东,线下直营店,2,993.93,0.0,否
ORD2024082407290,2024-08-24,P0081,西南,线上官网,2,2542.59,0.0,否
ORD2024100708608,2024-10-07,P0143,华中,企业团购,1,785.54,0.0,否
ORD2024103009270,2024-10-30,P0491,华中,线上第三方,1,1018.03,0.0,否
ORD2024012700798,2024-01-27,P0153,华南,线上第三方,1,1698.57,0.0,否
ORD2024042903619,2024-04-29,P0064,西南,线下经销商,6,232.49,0.0,否
ORD2024031902382,2024-03-19,P0486,西南,线上第三方,1,655.76,0.07,否
ORD2024040302830,2024-04-03,P0186,华中,企业团购,3,483.88,0.0,否
ORD2024120610564,2024-12-06,P0369,华中,线上官网,3,496.1,0.0,否
ORD2024121810919,2024-12-18,P0372,华南,线下经销商,1,1293.57,0.0,否
ORD2024060104634,2024-06-01,P0016,华中,线上第三方,1,387.31,0.0,否
ORD2024011100313,2024-01-11,P0217,华北,线下直营店,2,1083.9,0.29,否
ORD2024012600747,2024-01-26,P0195,华南,线上官网,1,392.4,0.0,否
ORD2024042703570,2024-04-27,P0178,西北,线上官网,3,967.82,0.0,否
ORD2024012700791,2024-01-27,P0375,西南,线下经销商,1,232.07,0.0,否
ORD2024032202477,2024-03-22,P0072,西南,线上第三方,5,3831.31,0.0,否
ORD2024120610573,2024-12-06,P0089,华北,线下直营店,2,3518.42,0.0,否
ORD2024032502571,2024-03-25,P0053,西北,线下直营店,5,3344.12,0.0,否
ORD2024111810036,2024-11-18,P0321,华南,企业团购,3,129.94,0.0,否
ORD2024080606715,2024-08-06,P0367,西南,线下经销商,2,811.34,0.0,否
ORD2024052304356,2024-05-23,P0220,华东,线下经销商,3,1988.89,0.0,否
ORD2024031102164,2024-03-11,P0157,华北,线上第三方,2,1667.99,0.1,否
ORD2024092808324,2024-09-28,P0009,华北,线下直营店,1,3058.45,0.0,否
ORD2024092208135,2024-09-22,P0408,华中,企业团购,1,202.82,0.0,否
ORD2024011400381,2024-01-14,P0105,华东,线下经销商,3,4669.31,0.0,是
ORD2024091107822,2024-09-11,P0408,华中,企业团购,1,191.5,0.0,否
ORD2024021201293,2024-02-12,P0060,西北,线下直营店,2,995.81,0.0,否
ORD2024030301913,2024-03-03,P0367,东北,企业团购,1,841.31,0.0,否
ORD2024070805883,2024-07-08,P0110,华北,线下直营店,4,3997.78,0.0,否
ORD2024012100600,2024-01-21,P0005,华北,线下经销商,1,4316.4,0.0,否
ORD2024050803893,2024-05-08,P0478,华中,线下直营店,3,1122.42,0.0,否
ORD2024051604142,2024-05-16,P0465,华中,线上第三方,5,795.75,0.17,否
ORD2024092008078,2024-09-20,P0290,华南,线下经销商,2,11.01,0.0,否
ORD2024022401653,2024-02-24,P0102,华北,线下直营店,1,4195.66,0.0,是
ORD2024080606735,2024-08-06,P0143,华中,线下直营店,1,828.2,0.0,否
ORD2024030301894,2024-03-03,P0078,华南,线上官网,1,2192.56,0.0,否
ORD2024030401945,2024-03-04,P0346,华中,线下直营店,4,135.2,0.2,否
ORD2024042103396,2024-04-21,P0184,华南,线下经销商,1,716.79,0.0,否
ORD2024081707059,2024-08-17,P0060,东北,线下经销商,2,1079.12,0.0,否
ORD2024052304363,2024-05-23,P0171,华东,线下经销商,5,1182.11,0.0,否
ORD2024122211067,2024-12-22,P0076,华北,线下直营店,1,3091.59,0.0,否
ORD2024011400376,2024-01-14,P0391,西北,企业团购,1,951.86,0.0,否
ORD2024030501967,2024-03-05,P0486,西北,企业团购,5,676.54,0.0,否
ORD2024051003958,2024-05-10,P0255,华东,企业团购,4,183.37,0.29,否
ORD2024120310481,2024-12-03,P0082,西南,线下经销商,1,679.12,0.0,否
ORD2024052504424,2024-05-25,P0425,华东,企业团购,1,297.3,0.0,否
ORD2024062005352,2024-06-20,P0470,华南,企业团购,4,185.24,0.0,否
ORD2024021101244,2024-02-11,P0105,华东,线上第三方,1,4589.07,0.0,否
ORD2024081106871,2024-08-11,P0303,西北,线下直营店,1,137.87,0.0,否
ORD2024112310197,2024-11-23,P0111,华中,线上官网,1,138.84,0.0,否
ORD2024070505800,2024-07-05,P0117,华东,线上第三方,1,3831.12,0.0,否
ORD2024080406654,2024-08-04,P0288,东北,企业团购,2,46.33,0.08,否
ORD2024080906823,2024-08-09,P0089,西南,线下直营店,2,3453.54,0.24,是
ORD2024021801472,2024-02-18,P0041,华东,线下经销商,3,713.68,0.0,否
ORD2024042003347,2024-04-20,P0156,西南,线上第三方,3,987.67,0.0,否
ORD2024052804523,2024-05-28,P0442,东北,线下直营店,4,950.9,0.2,否
ORD2024091908035,2024-09-19,P0160,华南,线下经销商,2,1870.03,0.23,否
ORD2024040402854,2024-04-04,P0181,华中,线上官网,2,1924.18,0.16,否
ORD2024052804507,2024-05-28,P0192,华北,线下经销商,3,1120.7,0.0,否
ORD2024121210743,2024-12-12,P0016,华北,线下经销商,1,389.91,0.0,否
ORD2024112310187,2024-11-23,P0259,华北,线下直营店,1,196.27,0.09,否
ORD2024122211073,2024-12-22,P0279,华中,线下经销商,1,153.37,0.0,否
ORD2024051204046,2024-05-12,P0312,华东,线上官网,3,92.51,0.0,否
ORD2024051304063,2024-05-13,P0037,华东,线上官网,2,2841.53,0.0,否
ORD2024062005327,2024-06-20,P0111,华南,线下直营店,2,148.21,0.23,否
ORD2024091808014,2024-09-18,P0458,华北,企业团购,1,129.28,0.0,否
ORD2024071806180,2024-07-18,P0268,华南,企业团购,5,73.09,0.0,否
ORD2024052104307,2024-05-21,P0477,西北,企业团购,1,1991.73,0.22,否
ORD2024061505140,2024-06-15,P0216,华北,线下经销商,5,1539.37,0.0,否
ORD2024072206278,2024-07-22,P0457,东北,线上第三方,1,761.78,0.0,是
ORD2024102509123,2024-10-25,P0053,东北,企业团购,2,3361.05,0.28,否
ORD2024080906803,2024-08-09,P0473,华东,线上官网,1,1726.8,0.3,否
ORD2024051103991,2024-05-11,P0321,东北,线下直营店,2,134.82,0.0,否
ORD2024020401050,2024-02-04,P0203,华北,企业团购,1,1797.16,0.09,否
ORD2024093008365,2024-09-30,P0366,华中,线上第三方,1,958.54,0.0,否
ORD2024122911251,2024-12-29,P0240,华东,线下经销商,2,1101.17,0.0,否
ORD2024102409085,2024-10-24,P0157,华南,线下直营店,2,1589.2,0.0,否
ORD2024030702036,2024-03-07,P0326,东北,企业团购,3,151.8,0.0,否
ORD2024051204040,2024-05-12,P0445,华南,线下直营店,2,816.58,0.2,否
ORD2024101308787,2024-10-13,P0144,华中,线上官网,1,1256.93,0.0,否
ORD2024080506686,2024-08-05,P0397,西北,线下直营店,3,800.63,0.0,是
ORD2024120710606,2024-12-07,P0360,华中,线上官网,1,913.25,0.0,否
ORD2024030501973,2024-03-05,P0041,华东,线下经销商,5,739.12,0.0,否
ORD2024092808306,2024-09-28,P0081,东北,线下直营店,1,2447.43,0.0,否
ORD2024030902100,2024-03-09,P0142,东北,线上官网,2,2018.09,0.0,否
ORD2024021901500,2024-02-19,P0328,西北,线下直营店,4,18.07,0.0,否
ORD2024061605206,2024-06-16,P0214,华中,线下经销商,3,1803.7,0.0,否
ORD2024101208733,2024-10-12,P0267,华中,企业团购,1,124.45,0.0,否
ORD2024012200653,2024-01-22,P0090,东北,线上第三方,5,78.05,0.0,否
ORD2024010600171,2024-01-06,P0131,西南,线上官网,1,2316.19,0.0,否
ORD2024051404086,2024-05-14,P0421,西北,线下经销商,1,276.41,0.0,否
ORD2024010900243,2024-01-09,P0200,西北,线下经销商,1,2909.97,0.0,否
ORD2024082707347,2024-08-27,P0330,华东,线下经销商,4,89.32,0.0,否
ORD2024052404372,2024-05-24,P0088,华南,线上官网,2,2945.78,0.0,否
ORD2024022401645,2024-02-24,P0360,西南,企业团购,3,885.01,0.0,否
ORD2024062805595,2024-06-28,P0342,华中,线下经销商,3,65.54,0.0,否
ORD2024033102757,2024-03-31,P0404,华北,线上第三方,3,112.01,0.0,否
ORD2024100508526,2024-10-05,P0477,华东,线上第三方,1,2056.87,0.26,否
ORD2024092508236,2024-09-25,P0173,东北,企业团购,4,2048.86,0.0,否
ORD2024061705232,2024-06-17,P0204,西北,线下经销商,4,216.36,0.0,否
ORD2024030802077,2024-03-08,P0496,华南,线下经销商,5,1290.1,0.0,否
ORD2024051404104,2024-05-14,P0472,华南,线下直营店,4,705.26,0.0,否
ORD2024121510834,2024-12-15,P0089,西南,线上第三方,1,3514.25,0.0,否
ORD2024091908038,2024-09-19,P0316,西北,线下直营店,4,50.89,0.0,否
ORD2024060704802,2024-06-07,P0214,西南,线上第三方,2,1677.46,0.0,否
ORD2024090907767,2024-09-09,P0181,东北,企业团购,2,1922.88,0.0,否
ORD2024090507632,2024-09-05,P0425,华北,企业团购,1,295.22,0.0,否
ORD2024110409399,2024-11-04,P0497,西北,线下经销商,2,452.43,0.0,否
ORD2024090207533,2024-09-02,P0368,华中,企业团购,1,1048.82,0.0,否
ORD2024071906201,2024-07-19,P0433,华南,线上官网,5,1109.29,0.0,否
ORD2024120810627,2024-12-08,P0247,华中,线上第三方,2,81.8,0.0,否
ORD2024071606099,2024-07-16,P0119,华南,线上第三方,3,4938.21,0.0,否
ORD2024110309381,2024-11-03,P0165,西南,线上官网,1,900.61,0.0,否
ORD2024070405769,2024-07-04,P0241,东北,线下直营店,3,2810.68,0.0,否
ORD2024110509430,2024-11-05,P0054,华中,线上官网,2,4920.92,0.0,否
ORD2024060204662,2024-06-02,P0242,西南,线下直营店,1,876.61,0.16,否
ORD2024051304079,2024-05-13,P0390,华中,线上第三方,4,1168.14,0.0,否
ORD2024110909575,2024-11-09,P0401,东北,线上官网,2,659.01,0.19,否
ORD2024012200641,2024-01-22,P0256,华南,线上第三方,4,45.82,0.0,否
ORD2024021101271,2024-02-11,P0012,华东,线上官网,1,1166.35,0.0,否
ORD2024040102779,2024-04-01,P0020,东北,线上官网,1,3532.88,0.0,否
ORD2024080806779,2024-08-08,P0186,东北,企业团购,3,499.43,0.0,否
ORD2024061104933,2024-06-11,P0095,华南,线下直营店,5,3470.49,0.0,否
ORD2024030501986,2024-03-05,P0002,华东,线下直营店,1,3404.39,0.0,否
ORD2024050703862,2024-05-07,P0039,华东,线下直营店,5,331.26,0.0,否
ORD2024042403481,2024-04-24,P0412,东北,线上官网,4,1038.87,0.0,否
ORD2024022001535,2024-02-20,P0369,华南,企业团购,1,489.56,0.0,否
ORD2024011200326,2024-01-12,P0235,华东,线下经销商,4,2682.11,0.14,否
ORD2024031702339,2024-03-17,P0256,华南,线下直营店,2,42.97,0.0,否
ORD2024051003981,2024-05-10,P0290,东北,企业团购,2,11.1,0.0,否
ORD2024100408523,2024-10-04,P0156,华北,线下经销商,2,945.05,0.0,否
ORD2024071406067,2024-07-14,P0422,西南,线下经销商,1,1083.07,0.0,否
ORD2024051304055,2024-05-13,P0343,华南,线上第三方,1,79.21,0.0,否
ORD2024031302238,2024-03-13,P0185,华南,企业团购,5,804.64,0.0,是
ORD2024061705230,2024-06-17,P0292,西南,线上官网,4,159.72,0.0,否
ORD2024100908655,2024-10-09,P0283,西南,线下经销商,2,201.73,0.0,否
ORD2024053004572,2024-05-30,P0323,华北,企业团购,2,194.23,0.08,否
ORD2024121910956,2024-12-19,P0055,华南,企业团购,1,681.62,0.0,否
ORD2024062405475,2024-06-24,P0178,华南,线下经销商,5,1037.74,0.0,否
ORD2024090807717,2024-09-08,P0266,东北,线上第三方,1,38.61,0.0,否
ORD2024012900865,2024-01-29,P0100,西北,线下经销商,4,2245.79,0.0,否
ORD2024082607319,2024-08-26,P0187,西北,线上第三方,1,2874.43,0.0,否
ORD2024061104943,2024-06-11,P0078,华北,线上第三方,1,2191.72,0.1,否
ORD2024101508826,2024-10-15,P0292,华北,线上官网,2,160.28,0.0,否
ORD2024091908061,2024-09-19,P0362,西南,线上官网,1,1258.97,0.28,否
ORD2024011300372,2024-01-13,P0427,华东,企业团购,1,726.34,0.0,否
ORD2024092008087,2024-09-20,P0463,东北,线下直营店,4,468.55,0.0,否
ORD2024082007153,2024-08-20,P0288,西南,线下直营店,3,48.33,0.0,否
ORD2024082707363,2024-08-27,P0099,西南,企业团购,2,2133.31,0.0,否
ORD2024123011277,2024-12-30,P0220,华北,线上第三方,2,2027.58,0.0,否
ORD2024111209876,2024-11-12,P0465,华中,线下直营店,4,836.25,0.0,否
ORD2024090307584,2024-09-03,P0072,西南,线上第三方,4,4099.22,0.0,否
ORD2024120510524,2024-12-05,P0102,华南,线上官网,2,4337.89,0.14,否
ORD2024092608252,2024-09-26,P0216,东北,线上官网,3,1525.48,0.0,否
ORD2024031802365,2024-03-18,P0343,西北,线上官网,4,73.54,0.0,否
ORD2024041503214,2024-04-15,P0180,华中,线上官网,3,1389.18,0.0,否
ORD2024062405457,2024-06-24,P0122,西南,线下直营店,4,4046.57,0.0,否
ORD2024013100912,2024-01-31,P0233,华南,线下经销商,2,672.22,0.18,否
ORD2024112510250,2024-11-25,P0478,华北,线上第三方,2,1144.43,0.0,否
ORD2024111209885,2024-11-12,P0122,西北,线下经销商,3,3935.07,0.0,否
ORD2024050403790,2024-05-04,P0339,西南,线上第三方,3,139.36,0.05,否
ORD2024092708295,2024-09-27,P0395,华南,企业团购,4,1112.62,0.0,否
ORD2024111109840,2024-11-11,P0448,华中,线上第三方,8,1123.84,0.0,否
ORD2024062805582,2024-06-28,P0070,华东,线上第三方,2,4214.67,0.13,否
ORD2024092708299,2024-09-27,P0453,华中,线下直营店,1,64.28,0.0,否
ORD2024090507643,2024-09-05,P0378,西北,线下直营店,3,626.05,0.17,否
ORD2024061505061,2024-06-15,P0263,华南,线下直营店,5,124.77,0.25,是
ORD2024021701424,2024-02-17,P0241,华南,线下直营店,2,2612.99,0.0,否
ORD2024122411106,2024-12-24,P0267,华中,企业团购,1,134.13,0.0,否
ORD2024011700480,2024-01-17,P0435,华东,线下直营店,2,411.95,0.0,否
ORD2024012300663,2024-01-23,P0404,东北,线上官网,5,112.11,0.0,否
ORD2024070405764,2024-07-04,P0424,东北,线上第三方,3,138.44,0.0,否
ORD2024112310181,2024-11-23,P0160,华南,线下经销商,1,1914.06,0.15,否
ORD2024102909216,2024-10-29,P0298,西南,线上官网,1,115.22,0.0,否
ORD2024040802989,2024-04-08,P0034,华南,线下经销商,2,159.73,0.0,否
ORD2024020701120,2024-02-07,P0260,华东,线下经销商,1,62.71,0.0,否
ORD2024040102777,2024-04-01,P0177,华南,线上第三方,6,260.45,0.0,是
ORD2024052904536,2024-05-29,P0013,西南,线上第三方,2,3208.18,0.0,否
ORD2024111910069,2024-11-19,P0487,西北,企业团购,3,1508.64,0.09,否
ORD2024122311100,2024-12-23,P0225,西南,线下直营店,1,1258.34,0.0,否
ORD2024072706437,2024-07-27,P0354,华东,线上第三方,1,80.62,0.0,否
ORD2024110309378,2024-11-03,P0172,华南,线下直营店,1,2083.77,0.0,否
ORD2024111810034,2024-11-18,P0291,西南,线上第三方,3,33.99,0.0,否
ORD2024100708609,2024-10-07,P0185,西南,线下经销商,2,778.76,0.0,否
ORD2024062805574,2024-06-28,P0173,东北,线下直营店,2,1984.63,0.0,否
ORD2024061805270,2024-06-18,P0313,西北,线上第三方,5,93.78,0.0,否
ORD2024052504428,2024-05-25,P0296,华东,线下直营店,2,133.73,0.0,否
ORD2024101508846,2024-10-15,P0124,华中,企业团购,2,1011.99,0.0,否
ORD2024061705248,2024-06-17,P0222,华南,线下经销商,4,362.91,0.0,否
ORD2024071706154,2024-07-17,P0092,华中,线上官网,1,4445.87,0.0,否
ORD2024051003982,2024-05-10,P0044,华东,线上第三方,2,1055.6,0.0,否
ORD2024092208158,2024-09-22,P0072,西北,线上官网,1,3865.86,0.0,否
ORD2024040502894,2024-04-05,P0204,华南,线上第三方,2,232.3,0.0,否
ORD2024032802670,2024-03-28,P0132,东北,线下直营店,1,1567.07,0.08,否
ORD2024051003978,2024-05-10,P0035,西北,线上官网,1,3140.07,0.0,否
ORD2024112310198,2024-11-23,P0011,华东,企业团购,2,1901.15,0.17,否
ORD2024011000280,2024-01-10,P0114,华北,企业团购,5,2791.7,0.0,否
ORD2024101908952,2024-10-19,P0383,华北,线上第三方,1,30.86,0.0,否
ORD2024100208427,2024-10-02,P0220,西南,企业团购,2,1976.13,0.0,否
ORD2024091207840,2024-09-12,P0270,华中,企业团购,1,143.98,0.18,否
